location;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;new_deaths_per_million;reproduction_rate;new_tests_per_thousand;positive_rate
Brazil;16,475,276;213,225;186,233;5,664;0.97;;
Brazil;16,618,083;142,807;172,597;4,959;0.97;;
Brazil;16,853,462;235,379;178.28;4,196;0.97;;
Brazil;16,963,648;110,186;178,495;2,324;0.96;;
Brazil;17,043,993;80,345;176,953;2,658;0.97;;
Brazil;17,265,738;221,745;176,516;5.98;0.97;;
Brazil;17487.61;221,872;175.08;5,104;0.97;;
Brazil;17,695,716;208,107;174,349;4,629;0.97;;
Brazil;17,899,951;204,235;183,124;4,022;0.97;;
Brazil;18,094,485;194,534;177,289;3,566;0.97;;
Brazil;18,170,501;76,016;172,408;2,663;0.96;;
Brazil;18,386,728;216,227;191,819;2,602;0.96;;
Brazil;18587.42;200,692;188,812;5,716;0.96;;
Brazil;18,808,224;220,804;188,659;5.57;0.96;;
Brazil;19,014,157;205,933;188,349;3,924;0.95;;
Brazil;19,250,152;235,995;192,886;4,178;0.95;;
Brazil;19396.93;146,778;186,064;3,298;0.94;;
Brazil;19,465,245;68,315;184,963;2,103;0.93;;
Brazil;19,513,575;48.33;160,978;1,458;0.93;;
Brazil;19,580,752;67,177;141,905;2,371;0.93;;
Brazil;19749.25;168,499;134,432;5,057;0.94;;
Brazil;19,940,054;190,803;132,271;4,625;0.94;;
Brazil;20,145,728;205,674;127,939;4,112;0.95;;
Brazil;20,303,439;157,711;129,501;3.83;0.95;;
Brazil;20,372,916;69,477;129,667;1,952;0.94;;
Brazil;20,444,214;71,298;132,948;1,792;0.95;;
Brazil;20616.65;172,436;147,986;5,236;0.95;;
Brazil;20,789,872;173,222;148.66;4,643;0.96;;
Brazil;20,960,662;170.79;145,801;3.9;0.96;;
Brazil;21147.89;187,228;143,166;4,037;0.96;;
Brazil;21,303,409;155,519;142,853;3,477;0.96;;
Brazil;21,380,512;77,103;143,942;1,708;0.95;;
Brazil;21,443,605;63,093;142.77;1,774;0.95;;
Brazil;21600.38;156,775;140,533;3,919;0.96;;
Brazil;21600.38;0.0;115,787;0.0;0.96;;
Brazil;21,912,472;312,092;135,973;8,012;0.97;;
Brazil;22,062,599;150,127;130,673;3.43;0.97;;
Brazil;22,196,105;133,506;127,528;4,088;0.97;;
Brazil;22,263,465;67.36;126,136;1,576;0.96;;
Brazil;22,325,354;61,889;125,964;1,491;0.96;;
Brazil;22,476,173;150,819;125,113;4.06;0.97;;
Brazil;22,633,366;157,194;147.57;4.85;0.97;;
Brazil;22,803,469;170,103;127,285;3,425;0.97;;
Brazil;22,803,469;0.0;105,839;0.0;0.97;;
Brazil;23,084,525;281,056;126,917;6,149;0.98;;
Brazil;23,124,307;39,782;122,977;1,717;0.97;;
Brazil;23,180,508;56,201;122,165;1.52;0.97;;
Brazil;23,377,657;197.15;128,783;3,853;0.97;;
Brazil;23526.1;148,443;127,533;3,453;0.97;;
Brazil;23,656,652;130,552;121,883;3.43;0.96;;
Brazil;23,785,764;129,112;140,328;3,209;0.96;;
Brazil;23,911,607;125,842;118,155;2.63;0.95;;
Brazil;23,969,671;58,064;120,766;1,364;0.95;;
Brazil;24,009,325;39,655;118,403;0.946;0.95;;
Brazil;24,057,406;48,081;97,107;1,454;0.95;;
Brazil;24,185,535;128,129;94,205;3,524;0.96;;
Brazil;24,319,723;134,188;94,724;3,354;0.97;;
Brazil;24465.16;145,437;97,057;3,547;0.97;;
Brazil;24,578,362;113,201;95,251;2,169;0.97;;
Brazil;24,578,362;0.0;86,956;0.0;0.97;;
Brazil;24,702,397;124,036;99.01;2,357;0.98;;
Brazil;24811.67;109,273;107,752;3.11;0.99;;
Brazil;24,928,428;116,758;106,128;2,663;0.99;;
Brazil;25,045,374;116,946;103,664;2,338;1.0;;
Brazil;25,186,634;141,259;103,068;2,686;1.0;;
Brazil;25,313,558;126,925;105,028;2,032;1.0;;
Brazil;25,377,037;63,479;114,097;1,087;1.0;;
Brazil;25,451,021;73,984;106,946;1,237;1.0;;
Brazil;25,591,156;140,135;111,355;2,583;1.0;;
Brazil;25,725,843;134,687;113,916;2,399;1.0;;
Brazil;25,848,661;122,817;114,755;2,413;1.0;;
Brazil;25,953,488;104,827;109,551;2.39;1.0;;
Brazil;26,042,625;89,137;104,152;1,915;1.0;;
Brazil;26,090,141;47,516;101,872;0.894;1.0;;
Brazil;26,130,135;39,994;97,016;0.842;1.0;;
Brazil;26,185,851;55,716;84,956;1,143;1.01;;
Brazil;26,298,648;112,797;81,829;2.87;1.03;;
Brazil;26,298,648;0.0;64,284;0.0;1.04;;
Brazil;26,492,269;193,621;76,969;4,276;1.06;;
Brazil;26,597,557;105,288;79,276;1,195;1.07;;
Brazil;26,647,209;49,652;79,581;0.602;1.08;;
Brazil;26,698,569;51.36;81,205;1,087;1.09;;
Brazil;26,811,351;112,783;89,357;0.819;1.11;;
Brazil;27,040,252;228,901;105,943;2,663;1.13;;
Brazil;27199.84;159,588;128,742;4,295;1.13;;
Brazil;27,336,602;136,762;120,619;2,145;1.13;;
Brazil;27516.82;180,218;131,323;4,333;1.12;;
Brazil;27,583,314;66,494;133,729;0.659;1.12;;
Brazil;27,646,219;62,905;135,379;1,016;1.12;;
Brazil;27,812,262;166,043;142,987;3,223;1.13;;
Brazil;27,972,646;160,383;133,199;3,557;1.13;;
Brazil;28,141,624;168,979;134,541;2,851;1.13;;
Brazil;28,322,265;180,641;140,809;2,597;1.13;;
Brazil;28,475,738;153,472;136,988;1,769;1.12;;
Brazil;28,563,313;87,576;140.0;0.913;1.12;;
Brazil;28639.56;76,247;141,906;1,421;1.12;;
Brazil;28,785,872;146,312;139,087;2,964;1.13;;
Brazil;29,011,212;225,339;148,367;3,077;1.13;;
Brazil;29,188,169;176,958;149,506;3,251;1.13;;
Brazil;29,348,736;160,567;146,639;2,418;1.13;;
Brazil;29,593,007;244,271;159.61;2,762;1.13;;
Brazil;29,708,118;115,111;163,544;1.28;1.13;;
Brazil;29,807,563;99,445;166,858;1.35;1.13;;
Brazil;30,047,068;239,505;180,171;3,279;1.13;;
Brazil;30,281,652;234,584;181,491;3,284;1.13;;
Brazil;30,518,922;237.27;190,108;3,552;1.13;;
Brazil;30,739,491;220,569;198,679;3,265;1.12;;
Brazil;30942.77;203.28;192,823;3,124;1.11;;
Brazil;31,066,797;124,027;194,097;1,473;1.1;;
Brazil;31,162,634;95,837;193,582;1,769;1.1;;
Brazil;31,402,981;240,347;193,702;3,961;1.1;;
Brazil;31,654,454;251,473;196,115;3,933;1.1;;
Brazil;31,905,428;250,975;198,072;3,623;1.1;;
Brazil;32,161,489;256.06;203,143;3,161;1.09;;
Brazil;32,368,019;206.53;203,607;3,227;1.09;;
Brazil;32,470,696;102,677;200,557;1,313;1.08;;
Brazil;32,589,218;118,522;203,798;2,037;1.08;;
Brazil;32,790,993;201,774;198,287;4,535;1.08;;
Brazil;33,123,013;332.02;209,794;4,403;1.08;;
Brazil;33,451,514;328,501;220,869;5,137;1.08;;
Brazil;33,698,711;247,197;219,603;3,872;1.07;;
Brazil;33,934,772;236,061;223,822;3,321;1.06;;
Brazil;34,054,479;119,708;226,255;1,919;1.05;;
Brazil;34,172,183;117,704;226,138;2,479;1.04;;
Brazil;34,431,884;259,702;234,413;4,554;1.04;;
Brazil;34,651,569;219,684;218,365;4,521;1.04;;
Brazil;34,926,447;274,878;210,705;3,585;1.03;;
Brazil;35042.25;115,803;191,934;2,381;1.03;;
Brazil;35,123,385;81,135;169,802;1,444;1.02;;
Brazil;35,210,321;86,936;165.12;1,618;1.03;;
Brazil;35306.99;96,669;162,115;2,028;1.04;;
Brazil;35,583,233;276,243;164,478;5,227;1.05;;
Brazil;35,845,038;261,804;170,496;5,617;1.06;;
Brazil;36112.13;267,092;169,383;5,053;1.06;;
Brazil;36,227,886;115,756;169,377;2,174;1.06;;
Brazil;36,302,345;74,459;168,423;1,477;1.07;;
Brazil;36,383,927;81,582;167,658;1,378;1.08;;
Brazil;36,478,046;94.12;167,294;2,555;1.1;;
Brazil;36,744,551;266,504;165,903;5,509;1.12;;
Brazil;37,042,961;298,411;171,132;5,843;1.13;;
Brazil;37,456,225;413,263;192,014;7.17;1.14;;
Brazil;37,701,027;244,802;210,449;4,526;1.14;;
Brazil;37,994,074;293,047;241,676;5,509;1.14;;
Brazil;38,134,233;140,158;250,044;2,206;1.14;;
Brazil;38,255,714;121,481;253,953;2,258;1.14;;
Brazil;38,556,924;301.21;258.91;5,222;1.15;;
Brazil;38,843,428;286,503;257,209;5,994;1.15;;
Brazil;39162.2;318,772;243,711;5,321;1.16;;
Brazil;39,487,746;325,547;255,246;5,415;1.16;;
Brazil;39,777,392;289,646;254.76;4.94;;;
Brazil;39,932,831;155,439;256,943;2,592;;;
Brazil;40,044,193;111,362;255,497;2,126;;;
Brazil;40,336,318;292,125;254,199;5,608;;;
Brazil;40,639,222;302,904;256,542;6,304;;;
Brazil;40,917,351;278,129;250,736;6,191;;;
Brazil;41,183,404;266,053;242,237;5,156;;;
Brazil;41,476,658;293,254;242,752;5,655;;;
Brazil;41,609,906;133,247;239,582;2,785;;;
Brazil;41,736,064;126,158;241,696;2.95;;;
Brazil;;;;;;;
Chile;0.105;0.105;;;;;
Chile;0.105;0.0;;;;;
Chile;0.105;0.0;;;;;
Chile;0.105;0.0;;;;;
Chile;0.105;0.0;;;;;
Chile;0.105;0.0;0.015;;;;
Chile;0.105;0.0;0.015;;;;
Chile;0.471;0.366;0.052;;;;
Chile;0.471;0.0;0.052;;;;
Chile;0.523;0.052;0.06;;;;
Chile;0.523;0.0;0.06;;;;
Chile;0.68;0.157;0.082;;;;
Chile;0.68;0.0;0.082;;;;
Chile;0.68;0.0;0.082;;;;
Chile;1,046;0.366;0.082;;;;
Chile;1,046;0.0;0.082;;;;
Chile;1,308;0.262;0.112;;;;
Chile;1,831;0.523;0.187;;;;
Chile;1,831;0.0;0.164;;;;
Chile;2,877;1,046;0.314;;;;
Chile;4,603;1,726;0.56;;;;
Chile;5,283;0.68;0.605;;;;
Chile;9,521;4,237;1,211;;2.52;;
Chile;11,927;2,406;1,517;;2.48;;
Chile;13,863;1,936;1,719;;2.44;;
Chile;13,863;0.0;1,719;;2.42;;
Chile;24,116;10,253;3,034;;2.44;;
Chile;30,968;6,853;3,766;;2.38;;
Chile;35,938;4.97;4,379;0.052;2.31;;
Chile;41,902;5,964;4,626;0.052;2.25;;
Chile;51,108;9,207;5,597;0.0;2.2;;
Chile;62,617;11,509;6,965;0.052;2.15;;
Chile;71,196;8,579;8,191;0.052;2.09;;
Chile;87,099;15,903;8,998;0.052;2.04;;
Chile;105,408;18,309;10,634;0.052;1.98;;
Chile;117.44;12,032;11,643;0.052;1.92;;
Chile;133,656;16,217;13,108;0.052;1.86;;
Chile;148,774;15,118;13,952;0.209;1.81;;
Chile;164,102;15,327;14,498;0.209;1.76;;
Chile;183,614;19,512;16.06;0.105;1.71;;
Chile;201,034;17.42;16,276;0.209;1.67;;
Chile;227,817;26,784;17,487;0.262;1.63;;
Chile;244,034;16,217;18,085;0.366;1.59;;
Chile;262,029;17,995;18,339;0.157;1.55;;
Chile;277,775;15,746;18,429;0.314;1.52;;
Chile;300,269;22,494;19,452;0.262;1.49;;
Chile;322,553;22,285;19,849;0.471;1.47;;0.096
Chile;350,226;27,673;21,313;0.418;1.45;0.232;0.097
Chile;385,327;35,101;22,501;0.418;1.43;0.187;0.1
Chile;400,289;14,961;22,322;0.366;1.4;0.308;0.098
Chile;416.61;16,321;22,083;0.105;1.38;0.145;0.101
Chile;437,116;20,506;22,763;0.523;1.36;0.144;0.101
Chile;455,739;18,623;22.21;0.105;1.36;0.213;0.103
Chile;483,673;27,934;23,017;0.575;1.35;0.343;0.105
Chile;506,952;23,279;22,389;0.575;1.35;0.285;0.106
Chile;554,399;47,447;24,153;0.523;1.35;0.262;0.102
Chile;573,126;18,728;24,691;0.366;1.34;0.249;0.106
Chile;595,045;21,919;25,491;0.314;1.33;0.271;0.109
Chile;612,046;17,001;24.99;0.418;1.34;0.185;0.11
Chile;636,319;24,273;25,797;0.68;1.35;0.333;0.112
Chile;663,311;26,993;25,663;0.418;1.36;0.336;0.112
Chile;689,153;25,842;26,029;0.314;1.38;0.372;0.114
Chile;760,454;71,301;29,436;0.366;1.4;0.363;0.119
Chile;785,198;24,743;30,296;0.418;1.4;0.354;0.124
Chile;810,412;25,214;30,767;0.471;1.4;0.275;0.125
Chile;839,288;28,876;32,463;0.471;1.42;0.258;0.132
Chile;866.49;27,202;32,882;0.471;1.44;0.338;0.142
Chile;926.02;59,531;37.53;0.575;1.46;0.413;0.152
Chile;977,547;51,527;41,199;0.366;1.48;0.466;0.16
Chile;1,109,687;132,139;49.89;0.68;1.5;0.521;0.167
Chile;1,173,925;64,239;55,533;0.68;1.49;0.357;0.178
Chile;1,225,191;51,265;59,254;0.523;1.48;0.414;0.186
Chile;1,297,014;71,824;65.39;0.262;1.47;0.417;0.194
Chile;1351.0;53,986;69,216;0.314;1.47;0.524;0.198
Chile;1,431,194;80,194;72,168;0.209;1.47;0.634;0.202
Chile;1,503,959;72,765;75,202;0.471;1.48;0.614;0.209
Chile;1,684,853;180,894;82,167;0.523;1.49;0.625;0.215
Chile;1771.01;86,157;85,298;0.418;1.47;0.669;0.225
Chile;1,833,627;62,617;86.92;0.575;1.47;0.7;0.236
Chile;1920.36;86,733;89,049;0.628;1.47;0.486;0.244
Chile;2,059,509;139,149;101,216;0.575;1.47;0.545;0.252
Chile;2,198,605;139,097;109.63;1,151;1.48;0.61;0.263
Chile;2,329,489;130,884;117,933;1.36;1.48;0.842;0.27
Chile;2,616,418;286,929;133,081;1,412;1.48;0.461;0.282
Chile;2,739,508;123,089;138,357;1,517;1.46;0.689;0.291
Chile;2,858,673;119,166;146,435;1,465;1.45;0.916;0.299
Chile;3042.81;184,137;160.35;1,622;1.44;0.847;0.308
Chile;3,254,045;211,234;170,648;1,831;1.44;0.652;0.317
Chile;3,461,408;207,363;180.4;2,354;1.43;0.854;0.33
Chile;3,685,093;223,685;193,658;2,145;1.42;0.842;0.342
Chile;4,199,944;514,851;226,218;2,249;1.42;0.797;0.349
Chile;4,393,967;194,024;236,351;2,354;1.39;0.755;0.355
Chile;4,650,033;256,065;255,908;2,249;1.36;0.852;0.36
Chile;4,857,396;207,363;259,227;2,354;1.34;0.684;0.362
Chile;5,083,801;226,405;261,394;1,831;1.32;0.701;0.363
Chile;5,327,259;243,458;266.55;2,563;1.31;0.819;0.359
Chile;5,520,551;193,291;262,208;2,825;1.3;0.854;0.356
Chile;6,210,436;689,886;287,213;2,773;1.29;0.88;0.357
Chile;6,463,102;252,665;295,591;2,982;1.26;1.0;0.353
Chile;6,749,246;286,145;299,888;3,086;1.23;0.884;0.351
Chile;6,933,802;184,555;296,629;3,923;1.21;0.703;0.348
Chile;7,192,326;258,524;301,218;4,551;1.19;0.813;0.343
Chile;7,436,307;243,981;301,293;4,237;1.18;0.949;0.343
Chile;7,656,382;220,075;305,119;4,813;1.17;1,156;0.34
Chile;8,388,222;731.84;311,112;4,865;1.17;0.992;0.338
Chile;8,723,278;335,056;322,882;5,022;1.14;1,112;0.335
Chile;8,968,933;245,655;317,098;32,799;1.11;1,048;0.331
Chile;9,173,629;204,695;319,975;0.994;1.09;0.93;0.325
Chile;9,471,648;298,019;325,617;10,044;1.08;0.757;0.325
Chile;9,766,476;294,828;332,881;9.05;1.07;1,045;0.317
Chile;10,119,789;353,313;351,915;11,613;1.05;0.98;0.313
Chile;10,547,803;428,014;308,512;12,084;1.04;1,058;0.307
Chile;10,910,741;362,938;312,495;11,613;1.02;1,054;0.304
Chile;11,179,779;269,039;315,835;2.04;1.0;0.984;0.301
Chile;11,442,018;262,238;324,056;1,099;0.98;0.762;0.302
Chile;11541.41;99,392;295.68;12,136;0.96;0.661;0.299
Chile;11,775,504;234,095;287,004;11,822;0.96;0.889;0.296
Chile;12,104,544;329.04;283,536;13,183;0.95;1,064;0.292
Chile;12,384,673;280,129;262.41;10,567;0.94;1.05;0.289
Chile;12,677,984;293,311;252,463;9,625;0.93;1,052;0.281
Chile;12,919,036;241,052;248,465;1,203;0.92;0.975;0.278
Chile;13118.03;198,993;239.43;0.157;0.91;0.665;0.273
Chile;13,308,915;190,885;252,501;11,822;0.9;0.658;0.267
Chile;13,552,059;243,144;253,794;8,998;0.89;0.913;0.263
Chile;13776.79;224,731;238,892;8,631;0.89;0.955;0.259
Chile;14,007,275;230,485;231.8;14,595;0.88;0.939;0.254
Chile;14,227,821;220,546;221,405;8,474;0.87;0.961;0.252
Chile;14,437,957;210,136;216,989;3,453;0.87;0.879;0.249
Chile;14,615,502;177,546;213,925;5,911;0.86;0.698;0.246
Chile;14,754,128;138,626;206,459;3.4;0.85;0.543;0.242
Chile;14,884,803;130,674;190,392;8,736;0.85;0.567;0.237
Chile;15,070,404;185,602;184,802;6,853;0.85;0.815;0.233
Chile;15,266,991;196,587;179,959;7,376;0.85;0.904;0.224
Chile;15459.76;192,768;175,991;6,068;0.85;0.942;0.216
Chile;15,618,003;158,243;168,578;3,976;0.84;0.857;0.208
Chile;15,746,794;128,791;161,613;2,616;0.84;0.631;0.2
Chile;15,854,765;107,971;157,234;7,271;0.84;0.547;0.192
Chile;16,018,657;163,892;161,979;5,702;0.84;0.881;0.186
Chile;16,178,626;159,969;158,317;5,179;0.84;0.927;0.178
Chile;16,322,745;144,119;150,822;5,231;0.84;0.956;0.173
Chile;16,480,307;157,563;145,793;5,127;0.85;1,003;0.164
Chile;16,617,155;136,847;142,736;2,354;0.84;0.914;0.158
Chile;16,713,199;96,044;138,058;2,354;0.84;0.64;0.153
Chile;16,802,756;89,558;135,427;6.12;0.85;0.639;0.149
Chile;16,933,169;130,413;130,645;5.44;0.85;0.899;0.146
Chile;17,076,555;143,386;128,276;55,293;0.86;0.978;0.145
Chile;17,202,469;125,914;125,675;5,127;0.86;0.927;0.142
Chile;17,311,487;109,017;118.74;3,034;0.86;0.823;0.143
Chile;17,421,289;109,802;114,876;6,801;0.86;0.855;0.14
Chile;17,507,812;86,523;113,516;2,302;0.87;0.659;0.139
Chile;17,597,736;89,924;113,569;2,354;0.88;0.669;0.137
Chile;17,721,035;123,299;112,552;6,068;0.88;0.987;0.132
Chile;17,854,168;133,133;111,087;3,976;0.89;1,102;0.128
Chile;17,973,857;119,689;110,198;5,545;0.89;1,001;0.124
Chile;18,088,838;114,981;111.05;4,813;0.9;1,031;0.118
Chile;18,200,418;111,581;111,304;3,923;0.9;1,127;0.114
Chile;18,298,607;98,189;112,971;2,773;0.9;0.92;0.108
Chile;18391.46;92,853;113,389;1,988;0.9;0.896;0.103
Chile;18,494,043;102,583;110.43;5,179;0.91;1,062;0.099
Chile;18605.52;111,476;107,336;4,185;0.91;1,197;0.096
Chile;18,709,672;104,152;105,116;3,976;0.91;1,276;0.094
Chile;18,818,114;108,442;104,182;3,923;0.92;1,303;0.091
Chile;18,910,287;92,173;101.41;5,179;0.92;1.27;0.089
Chile;18,987,133;76,846;98,361;1,988;0.92;0.986;0.09
Chile;19,079,254;92,121;98,256;2,459;0.93;1,119;0.089
Chile;19,181,157;101,903;98,159;5,074;0.93;1,193;0.088
Chile;19,293,836;112,679;98,331;3.61;0.94;1,321;0.087
Chile;19,408,817;114,981;99,878;2,773;0.94;1,414;0.086
Chile;19,515,166;106.35;99,579;3,453;0.94;1,489;0.085
Chile;19,619,162;103,996;101,268;3,243;0.94;1,361;0.083
Chile;19,701,396;82,234;102,038;2.04;0.94;1,164;0.081
Chile;19,782,583;81,188;100,476;1,412;0.94;1,012;0.078
Chile;19,880,197;97,613;99,863;4,917;0.95;1,236;0.076
Chile;19,988,848;108,651;99,287;2,145;0.95;1,445;0.074
Chile;20,082,538;93.69;96,246;2,877;0.95;1,491;0.073
Chile;20,189,463;106,925;96,328;2,982;0.95;1,615;0.071
Chile;20270.86;81,397;93.1;3,191;0.95;1,323;0.07
Chile;20,341,638;70,778;91,463;1,726;0.95;1,214;0.07
Chile;20403.47;61,832;88,698;1,674;0.95;1,008;0.07
Chile;20,498,259;94,789;88,295;4,865;0.96;1,375;0.07
Chile;20,598,697;100,438;87,121;2.72;0.97;1.5;0.07
Chile;20,700,129;101,432;88,227;3.61;0.97;1,555;0.07
Chile;20,802,503;102,374;87,577;3,139;0.97;1,673;0.07
